timestamp,user_id,latitude,longitude,speed_mps,planned_route_id,distance_from_route_m,is_checkin,battery_percent,signal_strength,is_emergency_action,inactivity_minutes,anomaly_type
2025-01-03T16:37:30,user_37,26.74199093,92.10190049,2.271553535,R1,38.86811701,0,88,4,0,2,None
2025-01-03T16:38:00,user_8,26.63293441,92.26629424,0.510810978,,12.05013851,1,65,2,0,7,None
2025-01-03T16:38:30,user_44,26.58567965,93.94605318,2.38286449,R1,9.047680028,1,55,5,0,8,None
2025-01-03T16:39:00,user_12,27.25528228,92.72564151,1.364746277,R2,81.2303926,1,90,3,0,0,None
2025-01-03T16:39:30,user_30,26.01810628,92.37712625,0,R3,62.5768108,0,23,1,0,46,Dropoff
2025-01-03T16:40:00,user_5,26.58738933,93.46282117,0,R1,8.310064959,0,76,2,0,107,Inactive
2025-01-03T16:40:30,user_2,27.19888898,93.75974508,2.595239833,R2,70.99352854,0,70,3,0,3,None
2025-01-03T16:41:00,user_9,27.12859579,92.61707596,1.809402439,R2,70.9448326,1,53,4,0,4,None
2025-01-03T16:41:30,user_44,27.1805698,93.67810554,0.702158971,,55.67893424,0,55,2,0,2,None
2025-01-03T16:42:00,user_22,27.28542133,93.34519821,15.798113,R2,151.6727343,0,3,2,0,6,Distress
2025-01-03T16:42:30,user_30,27.37771782,93.93554547,2.686553032,,71.01709776,0,72,2,0,1,None
2025-01-03T16:43:00,user_26,27.19275317,92.06004004,2.848141506,R3,63.75478684,1,65,3,0,6,None
2025-01-03T16:43:30,user_13,26.72024207,93.01423648,2.125110046,R2,15.83654017,1,61,2,0,5,None
2025-01-03T16:44:00,user_32,27.46576662,92.98267123,0.623120914,R3,17.30325719,1,41,3,0,10,None
2025-01-03T16:44:30,user_48,26.32806147,93.26588365,0.994838463,R3,74.22660746,0,49,4,0,10,None
2025-01-03T16:45:00,user_7,26.18921661,93.37854756,0,R3,47.64270771,0,63,3,0,72,Inactive
2025-01-03T16:45:30,user_36,26.07115437,93.6124763,2.459182019,R1,24.95248396,1,72,5,0,5,None
2025-01-03T16:46:00,user_35,26.68412195,92.1341179,2.252522101,R1,77.28685394,0,58,4,0,5,None
2025-01-03T16:46:30,user_46,26.75074603,92.31994715,2.308069732,R1,95.62002682,0,98,2,0,3,None
2025-01-03T16:47:00,user_47,26.4920092,92.55307423,1.667012536,R1,49.66517345,0,55,5,0,4,None
2025-01-03T16:47:30,user_7,26.61231442,92.70409755,1.534827341,R3,34.63789235,0,48,5,0,8,None
2025-01-03T16:48:00,user_38,26.98482333,93.41686915,1.908883681,R3,81.46049159,1,75,4,0,2,None
2025-01-03T16:48:30,user_26,26.28456782,93.70491437,2.535994833,R1,74.03537695,1,70,5,0,5,None
2025-01-03T16:49:00,user_46,27.0827447,92.47542634,1.855830106,R1,84.42409444,1,41,2,0,5,None
2025-01-03T16:49:30,user_37,27.04615934,93.18867581,2.300657369,R3,74.48142949,0,49,3,0,8,None
2025-01-03T16:50:00,user_6,27.43891081,93.51358544,2.391537368,R2,38.36232409,0,77,4,0,0,None
2025-01-03T16:50:30,user_46,26.9556766,92.06138191,1.0742924,,693.3445166,0,72,0,0,10,OffRoute
2025-01-03T16:51:00,user_41,26.802362,93.99049179,1.595852258,R2,0.071706376,0,97,3,0,2,None
2025-01-03T16:51:30,user_28,26.82587086,93.09826516,2.858757277,R2,15.79433084,1,65,5,0,9,None
2025-01-03T16:52:00,user_25,26.66431308,93.8885162,0.998352696,R3,44.3798268,1,72,3,0,4,None
2025-01-03T16:52:30,user_32,26.63079117,92.0019226,2.101497663,R3,57.93052139,1,65,4,0,0,None
2025-01-03T16:53:00,user_29,27.25849015,93.69302723,1.972383112,R2,48.91185498,1,56,5,0,0,None
2025-01-03T16:53:30,user_36,26.90155497,92.1517893,1.128143954,,59.69923288,1,57,5,0,9,None
2025-01-03T16:54:00,user_4,27.11939569,92.48217363,2.152703454,R2,75.50532621,1,74,2,0,8,None
2025-01-03T16:54:30,user_9,26.49577378,93.96204087,0.841496076,R3,58.97969365,1,93,5,0,2,None
2025-01-03T16:55:00,user_20,26.40818299,92.99067568,1.770977778,R1,4.870366817,1,73,2,0,0,None
2025-01-03T16:55:30,user_50,27.27412413,93.55916101,0,R1,57.9158084,0,39,1,0,60,Dropoff
2025-01-03T16:56:00,user_33,26.06132796,92.14067913,0,R3,289.8528186,0,7,2,1,0,Distress
2025-01-03T16:56:30,user_26,26.38644974,92.88205586,2.395690816,R2,23.17925366,1,58,3,0,4,None
2025-01-03T16:57:00,user_37,27.23042187,93.27245463,0.581081997,,60.43825319,0,46,4,0,1,None
2025-01-03T16:57:30,user_43,26.74671626,93.04735159,0.715177358,R3,440.7894892,1,57,1,0,0,OffRoute
2025-01-03T16:58:00,user_38,26.98211908,93.41945355,0,R1,17.92309457,0,23,0,0,38,Inactive
2025-01-03T16:58:30,user_5,26.29447838,92.70674551,1.25057903,R2,74.79891033,1,50,4,0,9,None
2025-01-03T16:59:00,user_16,26.47027033,92.89696146,2.062138512,,82.0435126,0,88,3,0,0,None
2025-01-03T16:59:30,user_47,27.01907204,93.97451361,1.47297223,R3,43.02059489,1,93,3,0,10,None
2025-01-03T17:00:00,user_37,27.34440912,93.67506091,2.735609315,,78.10996544,0,81,3,0,4,None
2025-01-03T17:00:30,user_33,26.82516995,93.0675062,1.216925287,R2,66.91211365,0,41,2,0,10,None
2025-01-03T17:01:00,user_12,26.61120056,92.3221599,2.390568539,,66.45092979,1,85,2,0,10,None
2025-01-03T17:01:30,user_36,27.12816583,92.4847117,0.917110284,R1,0.44148525,1,99,4,0,1,None
2025-01-03T17:02:00,user_4,26.82639712,92.2344395,1.058157392,R3,86.71219655,1,72,5,0,1,None
2025-01-03T17:02:30,user_49,26.65657048,92.89815274,2.60554012,R1,49.32929506,0,85,3,0,9,None
2025-01-03T17:03:00,user_18,27.31185793,92.11815102,0.890213719,R1,97.01233877,1,91,5,0,7,None
2025-01-03T17:03:30,user_25,26.53628255,93.24849151,2.770366106,,23.82270893,0,66,2,0,0,None
2025-01-03T17:04:00,user_25,26.73320496,92.96434899,1.986583704,R3,64.34078974,1,82,3,0,4,None
2025-01-03T17:04:30,user_45,26.5124055,93.76088922,0.66036088,R3,92.34285981,1,70,4,0,4,None
2025-01-03T17:05:00,user_20,26.14211705,93.49020127,9.745325211,R3,106.919753,0,15,2,1,2,Distress
2025-01-03T17:05:30,user_42,27.01688422,93.89826922,1.795520003,R1,14.62165787,0,86,5,0,5,None
2025-01-03T17:06:00,user_31,27.06079423,93.63274396,1.413250799,R2,10.42284426,0,60,5,0,1,None
2025-01-03T17:06:30,user_32,27.18101969,93.08689222,1.360797187,R1,31.97669794,1,87,5,0,6,None
2025-01-03T17:07:00,user_33,26.97351411,92.12056915,1.534269589,R2,86.56590942,0,78,3,0,8,None
2025-01-03T17:07:30,user_12,27.48873415,93.71896205,0,,11.16697016,0,51,0,0,85,Inactive
2025-01-03T17:08:00,user_45,26.48005742,93.9061419,0.629051604,R2,92.17398809,1,64,3,0,4,None
2025-01-03T17:08:30,user_50,27.2811654,93.55485136,1.945209499,R3,24.42098506,1,48,4,0,9,None
2025-01-03T17:09:00,user_26,26.67810547,92.67800357,1.291980957,R2,88.0631349,1,94,3,0,5,None
2025-01-03T17:09:30,user_25,26.80312171,92.01511252,2.099590521,R1,80.40983093,0,69,2,0,4,None
2025-01-03T17:10:00,user_25,26.99763883,93.49488213,0,,58.45255715,0,33,2,0,40,Dropoff
2025-01-03T17:10:30,user_31,27.43787506,92.50187456,0,R1,62.69499703,0,14,2,0,43,Dropoff
2025-01-03T17:11:00,user_27,26.31367665,93.11301847,2.12863126,R1,27.91092058,1,88,3,0,8,None
2025-01-03T17:11:30,user_6,26.85619642,93.73562853,2.795016667,R2,79.65254904,0,86,4,0,2,None
2025-01-03T17:12:00,user_23,27.39973878,93.40339558,0,R2,20.9246887,0,26,0,0,20,Dropoff
2025-01-03T17:12:30,user_18,27.02780466,92.5014117,0,R3,36.61722805,0,74,2,0,146,Inactive
2025-01-03T17:13:00,user_50,26.55208548,92.12884839,1.847890713,R1,16.41865992,0,45,4,0,8,None
2025-01-03T17:13:30,user_13,26.07674894,92.46448482,1.505842671,R3,2.799007448,0,67,5,0,2,None
2025-01-03T17:14:00,user_7,27.00160689,93.74215705,0.52267894,,98.38539246,1,63,5,0,9,None
2025-01-03T17:14:30,user_24,27.24247755,93.00749108,1.570687966,R1,757.9711176,0,38,5,0,2,OffRoute
2025-01-03T17:15:00,user_20,26.78676358,92.34523816,1.849736758,,90.72230424,1,58,3,0,5,None
2025-01-03T17:15:30,user_37,26.57990206,93.37044504,1.809628856,R2,87.32267167,0,53,2,0,8,None
2025-01-03T17:16:00,user_43,27.27655744,93.08874988,0.942733383,R2,59.79849234,1,65,5,0,10,None
2025-01-03T17:16:30,user_7,26.58939745,92.15606823,1.005893477,,1.644625404,1,64,2,0,8,None
2025-01-03T17:17:00,user_45,26.23654608,92.78826307,2.730401768,,51.41495151,0,100,3,0,0,None
2025-01-03T17:17:30,user_41,26.46739464,92.09820297,2.563428458,R1,28.39817538,1,58,2,0,10,None
2025-01-03T17:18:00,user_4,26.64966082,93.99747961,1.135317673,R1,65.19978919,0,54,2,0,3,None
2025-01-03T17:18:30,user_20,26.58228377,92.46973697,1.438363605,R1,17.89237036,1,63,4,0,2,None
2025-01-03T17:19:00,user_5,26.43515644,92.00532109,2.089152428,R1,45.37148074,0,50,4,0,6,None
2025-01-03T17:19:30,user_48,26.95078228,93.02290023,1.817621757,R1,7.979881791,1,87,2,0,6,None
2025-01-03T17:20:00,user_40,26.27398417,92.77893206,0.51531812,R3,41.8839012,0,68,4,0,0,None
2025-01-03T17:20:30,user_18,26.29887744,93.6586226,0,R1,93.63893431,0,9,1,0,68,Dropoff
2025-01-03T17:21:00,user_10,27.44660573,92.83282637,2.066216228,R1,54.56889238,1,70,3,0,4,None
2025-01-03T17:21:30,user_23,26.64586021,92.11195665,0.944249733,R3,68.32947602,0,89,3,0,2,None
2025-01-03T17:22:00,user_49,27.11380367,93.69427545,0.534964559,R2,7.626456618,0,83,5,0,1,None
2025-01-03T17:22:30,user_28,26.9248174,92.74972495,0.922326778,,66.12232451,1,80,2,0,0,None
2025-01-03T17:23:00,user_32,26.66675986,92.50516299,1.349545267,R1,93.00917255,0,89,2,0,10,None
2025-01-03T17:23:30,user_19,26.38208667,93.14982201,1.291973478,R2,25.54676886,0,76,3,0,1,None
2025-01-03T17:24:00,user_4,26.23492122,93.64137941,0.949756747,R3,95.82072621,0,62,3,0,8,None
2025-01-03T17:24:30,user_11,26.20803756,93.68948609,2.682348657,R3,54.75432501,0,66,5,0,1,None
2025-01-03T17:25:00,user_15,27.4472908,93.70207507,2.398108871,R3,47.72264789,0,57,2,0,3,None
2025-01-03T17:25:30,user_32,26.35791468,92.49412971,2.910536309,R3,75.04015428,0,87,3,0,5,None
2025-01-03T17:26:00,user_49,26.90053113,93.62816763,2.470817893,R2,23.97085545,1,58,2,0,3,None
2025-01-03T17:26:30,user_48,26.72274695,92.78596925,1.142226715,R1,59.6124184,1,49,4,0,9,None
2025-01-03T17:27:00,user_42,26.28661597,93.97067954,1.806842145,R2,64.05656953,1,75,5,0,1,None
2025-01-03T17:27:30,user_43,27.24423247,93.18156619,0.617019629,,31.9323367,1,43,4,0,0,None
2025-01-03T17:28:00,user_11,26.99118637,92.66915982,0.541597663,R1,520.4671575,0,79,3,0,4,OffRoute
2025-01-03T17:28:30,user_8,26.08903082,92.10397156,0.879702106,,480.0089153,0,29,3,0,7,OffRoute
2025-01-03T17:29:00,user_34,27.40948287,93.70822008,0.524714396,,20.04092985,1,65,4,0,4,None
2025-01-03T17:29:30,user_1,26.49433086,93.86686281,2.385780174,,47.88628317,1,65,5,0,4,None
2025-01-03T17:30:00,user_1,26.20265077,92.78751611,2.324028046,R1,76.7487163,1,46,3,0,7,None
2025-01-03T17:30:30,user_35,26.81484682,92.38592122,1.791895017,R3,21.07059322,0,62,3,0,10,None
2025-01-03T17:31:00,user_39,26.00712071,92.43189005,1.117666613,R3,36.50156343,0,48,5,0,6,None
2025-01-03T17:31:30,user_19,26.72472678,92.88231381,0,R1,19.85979604,0,27,2,0,75,Dropoff
2025-01-03T17:32:00,user_10,26.32554264,93.4811305,1.56838426,R3,40.03828426,0,69,4,0,8,None
2025-01-03T17:32:30,user_18,27.25134113,93.10695106,0,R2,37.2740265,0,32,1,0,51,Dropoff
2025-01-03T17:33:00,user_16,26.91472123,93.75837475,1.787857075,R3,75.58658243,0,53,4,0,3,None
2025-01-03T17:33:30,user_39,26.20347393,93.39637369,2.623161077,,4.176668467,1,52,3,0,10,None
2025-01-03T17:34:00,user_30,27.31949601,92.5805595,2.662690666,R3,9.299212757,1,93,4,0,4,None
2025-01-03T17:34:30,user_37,26.40850189,92.97888828,2.179905613,,65.42034481,0,57,2,0,7,None
2025-01-03T17:35:00,user_29,26.68823146,92.13570429,1.275075338,R2,82.28805869,1,76,5,0,6,None
2025-01-03T17:35:30,user_31,26.91439837,92.18818459,2.823658746,R2,66.33235678,1,41,4,0,10,None
2025-01-03T17:36:00,user_19,27.36278552,92.80293166,2.759845917,R1,72.9301144,0,73,2,0,1,None
2025-01-03T17:36:30,user_46,27.05864251,92.99382566,18.25485013,R2,187.4698579,0,2,1,0,4,Distress
2025-01-03T17:37:00,user_44,27.20767525,93.7956853,1.757149683,,79.29917835,1,91,2,0,7,None
2025-01-03T17:37:30,user_20,27.42933136,93.15234684,6.513014814,R1,151.8901761,0,14,0,0,2,Distress
2025-01-03T17:38:00,user_25,26.17807209,92.52738059,17.88517311,R3,299.018581,0,4,0,1,6,Distress
2025-01-03T17:38:30,user_49,27.21382534,93.38847792,1.873041809,R3,6.667586083,0,50,5,0,2,None
2025-01-03T17:39:00,user_7,27.36769431,92.32920978,1.943630121,R3,67.37703352,1,41,4,0,1,None
2025-01-03T17:39:30,user_14,27.01608086,93.12051868,1.336836358,,36.7909865,0,43,4,0,7,None
2025-01-03T17:40:00,user_8,27.3488019,92.40640363,1.294418447,,557.8870438,1,22,3,0,12,OffRoute
2025-01-03T17:40:30,user_1,27.12706406,93.66921838,1.138172544,R1,70.99863732,1,87,4,0,1,None
2025-01-03T17:41:00,user_50,26.08866475,93.46846983,0.590523116,R1,44.45627061,0,49,3,0,6,None
2025-01-03T17:41:30,user_34,26.07637422,92.84561748,2.922478288,R2,4.035022441,1,50,5,0,9,None
2025-01-03T17:42:00,user_48,26.26469745,93.1236322,2.154307822,R3,33.01897403,0,69,3,0,4,None
2025-01-03T17:42:30,user_8,26.38793468,93.17738074,1.713558439,,82.2833253,0,97,4,0,9,None
2025-01-03T17:43:00,user_33,27.03448016,93.62489559,1.519663636,,82.40097677,1,68,4,0,5,None
2025-01-03T17:43:30,user_4,27.25447295,93.40449282,2.850050708,R3,96.7529116,1,98,2,0,3,None
2025-01-03T17:44:00,user_8,26.28127135,93.1739384,1.543786926,R3,548.2243616,1,83,3,0,1,OffRoute
2025-01-03T17:44:30,user_17,26.29255929,92.80260426,2.419626643,R1,10.68183294,0,84,2,0,4,None
2025-01-03T17:45:00,user_19,27.44451912,92.31561073,0,R1,18.85103209,0,17,0,0,131,Inactive
2025-01-03T17:45:30,user_50,26.30146723,92.19920523,2.205193378,R1,84.67224203,1,49,5,0,7,None
2025-01-03T17:46:00,user_28,26.6567278,93.98122527,0,R2,132.2019712,0,7,1,0,79,Dropoff
2025-01-03T17:46:30,user_11,27.11193382,92.65159051,1.526087084,R1,79.67571822,0,84,5,0,4,None
2025-01-03T17:47:00,user_11,27.03133121,92.42131845,1.869395081,,10.06917766,1,65,3,0,6,None
2025-01-03T17:47:30,user_21,26.05196837,93.47648514,1.280026973,R3,95.07550081,0,76,2,0,6,None
2025-01-03T17:48:00,user_19,27.49341714,92.54541831,0,,72.37383253,0,27,0,0,62,Dropoff
2025-01-03T17:48:30,user_26,27.21034832,93.97765872,1.780932113,R1,98.10827349,0,67,2,0,0,None
2025-01-03T17:49:00,user_17,26.4804087,93.59107835,1.026381698,R1,764.1865087,1,28,1,0,5,OffRoute
2025-01-03T17:49:30,user_29,27.05235744,93.74169543,0,,259.5412421,0,14,1,0,2,Distress
2025-01-03T17:50:00,user_41,26.60891735,92.64594327,2.139960408,R1,32.4321838,0,57,3,0,10,None
2025-01-03T17:50:30,user_5,27.03740913,92.8237472,1.912991887,,22.12546493,0,100,5,0,3,None
2025-01-03T17:51:00,user_15,26.82522457,92.02405312,1.885051327,R2,6.778194189,0,61,5,0,8,None
2025-01-03T17:51:30,user_22,26.17361682,92.75632794,2.51613848,R3,85.72576684,1,58,4,0,10,None
2025-01-03T17:52:00,user_24,26.20007465,92.22042707,0.678713821,R2,608.3272234,1,83,0,0,11,OffRoute
2025-01-03T17:52:30,user_50,26.93434171,92.74696313,1.90532295,R2,53.16026173,1,45,3,0,4,None
2025-01-03T17:53:00,user_21,26.51550924,93.34726044,1.956347366,,85.08655352,1,81,3,0,8,None
2025-01-03T17:53:30,user_23,26.89505255,93.74851205,8.697637615,R1,7.486693639,0,11,2,0,6,Distress
2025-01-03T17:54:00,user_31,26.54930672,92.9651372,2.403410926,R3,58.73790001,1,44,3,0,7,None
2025-01-03T17:54:30,user_18,26.88194239,92.43575919,0,R3,125.2666421,0,30,0,0,42,Dropoff
2025-01-03T17:55:00,user_8,27.21085206,92.66846143,2.115914256,R2,66.90379163,1,67,3,0,9,None
2025-01-03T17:55:30,user_45,27.40687616,92.83375375,0.722949132,,27.72316611,0,60,3,0,6,None
2025-01-03T17:56:00,user_3,27.15503199,92.49652218,2.531019631,R1,12.75064114,1,97,5,0,10,None
2025-01-03T17:56:30,user_3,27.47033731,92.00482218,1.174428968,R3,69.0988154,1,44,4,0,2,None
2025-01-03T17:57:00,user_26,26.36938782,93.53610821,2.871004118,R1,55.38033222,0,91,3,0,10,None
2025-01-03T17:57:30,user_22,26.7313003,93.8519055,1.124347627,R1,72.78281973,0,60,2,0,8,None
2025-01-03T17:58:00,user_45,26.81975905,92.53554142,0.981475521,R1,28.2619653,1,42,2,0,0,None
2025-01-03T17:58:30,user_41,26.50865468,93.9618568,2.275509403,R2,34.1274291,1,91,2,0,10,None
2025-01-03T17:59:00,user_9,27.44214575,93.55578675,2.999125098,R1,9.721334585,1,66,2,0,6,None
2025-01-03T17:59:30,user_10,26.24114494,93.91201959,1.226530383,R1,43.01645008,1,89,4,0,7,None
2025-01-03T18:00:00,user_4,26.22354863,93.37084378,2.318076062,,56.59820178,1,89,3,0,3,None
2025-01-03T18:00:30,user_12,27.2273696,92.53495231,1.773120657,,55.99995239,1,78,2,0,4,None
2025-01-03T18:01:00,user_44,26.00674981,93.15744974,0.501219087,R3,22.40919328,1,63,5,0,4,None
2025-01-03T18:01:30,user_14,26.7431544,93.8030131,0.799958135,R1,41.95697486,1,94,2,0,5,None
2025-01-03T18:02:00,user_26,26.42811431,93.14939893,1.363408984,R3,5.734036344,1,58,2,0,3,None
2025-01-03T18:02:30,user_50,26.52756442,93.0567264,0.860419953,R2,72.41100051,1,52,3,0,9,None
2025-01-03T18:03:00,user_7,27.27052981,92.04593386,2.990438635,R2,99.3217582,1,64,4,0,8,None
2025-01-03T18:03:30,user_35,26.61983131,93.78520081,2.173753166,,56.85104233,1,56,4,0,5,None
2025-01-03T18:04:00,user_16,26.17785504,93.49174085,0,R3,103.1743932,0,13,2,0,84,Dropoff
2025-01-03T18:04:30,user_33,27.32676842,92.07227355,1.04811944,R3,27.12952542,0,83,5,0,4,None
2025-01-03T18:05:00,user_40,26.84689773,93.85575203,0.812460895,R2,17.19846205,1,63,5,0,6,None
2025-01-03T18:05:30,user_9,26.26666988,93.32860808,1.994755511,R2,81.02353375,1,84,3,0,7,None
2025-01-03T18:06:00,user_40,26.62147712,92.4719127,2.515501208,R3,47.00108866,1,47,3,0,3,None
2025-01-03T18:06:30,user_9,27.44787791,93.26956145,0,R1,23.51497443,0,14,1,0,101,Inactive
2025-01-03T18:07:00,user_24,26.13189576,92.90870049,0.701664282,R1,97.31598275,0,76,4,0,6,None
2025-01-03T18:07:30,user_43,26.20027933,92.77314931,2.396001242,R2,28.62634679,0,89,4,0,7,None
2025-01-03T18:08:00,user_12,26.41635943,93.98796154,2.597348769,R2,28.18743936,0,41,3,0,3,None
2025-01-03T18:08:30,user_28,27.10393401,92.24739255,1.821470205,,83.79791652,1,94,2,0,6,None
2025-01-03T18:09:00,user_46,26.95959665,93.91940401,1.142518894,R1,48.2070354,0,88,2,0,10,None
2025-01-03T18:09:30,user_36,26.11920959,93.74496542,1.238188587,R2,55.13042303,1,55,5,0,8,None
2025-01-03T18:10:00,user_13,26.59142095,93.58471073,2.106027401,R3,44.69654521,1,81,3,0,7,None
2025-01-03T18:10:30,user_24,26.21370055,92.64900488,1.978682127,,94.11757932,0,56,3,0,2,None
2025-01-03T18:11:00,user_7,26.71533974,93.53992524,1.639970002,R3,25.22541163,1,43,3,0,7,None
2025-01-03T18:11:30,user_13,26.28005195,92.19961503,2.813927883,R2,52.63316133,0,54,5,0,6,None
2025-01-03T18:12:00,user_49,26.87365372,92.79247213,2.414655502,R3,48.91862984,1,51,2,0,8,None
2025-01-03T18:12:30,user_29,26.69318204,93.80043107,2.064635852,,88.44149156,0,63,4,0,8,None
2025-01-03T18:13:00,user_42,26.08396655,92.76663753,0,R1,204.7408385,0,8,0,1,2,Distress
2025-01-03T18:13:30,user_27,26.22532016,93.94669804,1.293081248,,40.7302343,1,77,4,0,6,None
2025-01-03T18:14:00,user_6,26.96726705,93.0506784,1.689659298,R2,663.8722352,0,73,5,0,13,OffRoute
2025-01-03T18:14:30,user_8,27.30459235,92.6511363,2.296616787,R3,78.02680182,0,85,2,0,5,None
2025-01-03T18:15:00,user_30,27.12248377,92.34583308,2.882135459,R2,33.21884793,0,45,4,0,10,None
2025-01-03T18:15:30,user_19,26.74149395,93.1418946,0.844098404,,67.46837288,1,96,4,0,8,None
2025-01-03T18:16:00,user_2,27.01844952,93.14038463,2.270000131,R1,55.39552616,0,91,3,0,10,None
2025-01-03T18:16:30,user_43,26.82521096,93.28960888,0.558103349,,3.01582746,0,72,5,0,4,None
2025-01-03T18:17:00,user_38,26.8942259,92.79022482,1.299342023,R1,32.18115083,1,46,4,0,5,None
2025-01-03T18:17:30,user_1,26.84759358,92.79507702,0.745387361,R3,69.72861348,0,82,2,0,10,None
2025-01-03T18:18:00,user_11,26.94674379,92.70607548,0,R2,34.73167922,0,33,2,0,145,Inactive
2025-01-03T18:18:30,user_46,26.72565624,93.34677489,2.102776,R2,87.65700458,1,67,4,0,9,None
2025-01-03T18:19:00,user_38,26.92873506,93.63222455,0.995937278,,4.487375133,0,69,2,0,5,None
2025-01-03T18:19:30,user_21,26.23293277,92.66377479,0.950103481,R2,21.71433409,0,88,3,0,4,None
2025-01-03T18:20:00,user_47,27.41682026,92.92659152,2.188783047,R2,67.98455528,1,53,4,0,7,None
2025-01-03T18:20:30,user_1,26.58200404,93.6659536,1.337016078,R3,85.42071319,0,53,2,0,5,None
2025-01-03T18:21:00,user_33,27.06328906,93.18057796,1.998163773,R1,25.67607388,1,44,3,0,7,None
2025-01-03T18:21:30,user_31,27.43335667,92.82587144,0,R3,47.01853494,0,86,0,0,103,Inactive
2025-01-03T18:22:00,user_48,27.49467316,92.78607304,2.269955158,R1,41.23023272,1,70,3,0,7,None
2025-01-03T18:22:30,user_48,26.68919521,93.50139733,0.925695726,R1,76.80465224,1,67,3,0,5,None
2025-01-03T18:23:00,user_24,26.32703575,92.69652968,0.993064046,R3,93.02352443,1,85,3,0,9,None
2025-01-03T18:23:30,user_47,26.79802837,93.45529374,0,R1,44.47268075,0,36,2,0,92,Inactive
2025-01-03T18:24:00,user_42,26.71182315,93.12047203,0.734041526,R3,5.538715915,0,73,3,0,7,None
2025-01-03T18:24:30,user_6,27.21753837,93.68227482,1.170073683,R3,72.60222391,0,51,5,0,10,None
2025-01-03T18:25:00,user_12,26.9140898,93.27802197,2.018735107,,65.62608064,0,46,5,0,10,None
2025-01-03T18:25:30,user_26,26.5006187,93.39607147,1.139166389,,58.00943141,1,44,4,0,0,None
2025-01-03T18:26:00,user_23,26.32656811,92.03301975,2.129864059,R1,20.0851488,0,90,2,0,2,None
2025-01-03T18:26:30,user_33,26.58326121,92.11297282,1.776044072,R1,87.01269831,0,95,4,0,10,None
2025-01-03T18:27:00,user_39,26.13560889,93.48179125,1.409864265,,86.35533817,1,87,3,0,3,None
2025-01-03T18:27:30,user_29,26.54733568,92.32018314,2.804783978,,88.6838482,1,77,5,0,9,None
2025-01-03T18:28:00,user_12,26.70321982,92.12237834,1.401355116,,51.68289586,0,70,2,0,9,None
2025-01-03T18:28:30,user_1,26.91347611,93.20264269,0.740247721,R1,29.24413659,0,92,5,0,8,None
2025-01-03T18:29:00,user_33,26.9852868,93.14776105,1.042227305,R2,69.54142289,0,48,5,0,1,None
2025-01-03T18:29:30,user_32,26.70644763,92.52363998,0.549278627,,6.433855928,1,44,4,0,6,None
2025-01-03T18:30:00,user_5,26.12538797,92.2708152,2.01882045,R3,6.739842539,0,84,4,0,4,None
2025-01-03T18:30:30,user_10,27.19474556,93.50577656,1.682303064,R2,66.64333939,1,75,3,0,5,None
2025-01-03T18:31:00,user_28,27.03908098,92.7230622,0.824115189,R2,54.67955196,1,82,2,0,8,None
2025-01-03T18:31:30,user_15,26.00861305,93.33379701,0,R2,115.1668155,0,12,2,0,90,Dropoff
2025-01-03T18:32:00,user_7,26.53522174,92.28743918,0,R3,42.69308688,0,88,3,0,97,Inactive
2025-01-03T18:32:30,user_27,27.08929951,92.38777298,2.507075751,R3,59.86267973,1,71,3,0,6,None
2025-01-03T18:33:00,user_34,27.27573887,92.99767363,1.530900335,R2,67.58881834,0,69,3,0,5,None
2025-01-03T18:33:30,user_35,26.15406259,92.01961563,2.9122623,,99.87105694,0,73,2,0,5,None
2025-01-03T18:34:00,user_42,26.474138,93.48006914,2.547062031,R1,94.19633996,1,74,2,0,0,None
2025-01-03T18:34:30,user_17,26.48009073,92.02107485,0.50377101,R3,90.44798437,1,71,5,0,8,None
2025-01-03T18:35:00,user_25,26.74932241,92.15875869,1.030363553,R3,53.13905761,1,64,3,0,8,None
2025-01-03T18:35:30,user_15,26.58299302,92.6609885,2.840056453,R2,23.39702867,1,57,5,0,7,None
2025-01-03T18:36:00,user_40,27.42900926,93.1543142,2.651548213,R1,15.62169775,0,72,2,0,6,None
2025-01-03T18:36:30,user_21,26.51739218,92.36263638,1.712308189,R1,20.67360174,1,55,4,0,10,None
2025-01-03T18:37:00,user_9,26.48469847,92.32917878,2.00071614,,0.86731562,0,56,5,0,10,None
2025-01-03T18:37:30,user_38,26.03963094,92.95640184,2.772853472,,56.36725979,0,57,4,0,2,None
2025-01-03T18:38:00,user_39,26.67634526,93.95301335,1.524224467,R1,1.607472131,1,77,2,0,8,None
2025-01-03T18:38:30,user_29,26.65862557,92.59607781,1.965475407,R3,462.2921062,1,46,4,0,13,OffRoute
2025-01-03T18:39:00,user_8,26.78595906,93.6124778,12.58947746,R3,270.9474198,0,4,0,1,5,Distress
2025-01-03T18:39:30,user_16,27.43878462,92.5278921,2.481614804,R3,60.09268607,0,98,5,0,6,None
2025-01-03T18:40:00,user_6,26.27163559,92.95778402,1.693679114,R2,48.33725637,1,80,3,0,3,None
2025-01-03T18:40:30,user_22,26.33339015,92.54832994,1.637755372,R3,36.91906213,0,99,5,0,1,None
2025-01-03T18:41:00,user_41,26.7391645,93.740946,1.844666255,R1,97.34097065,0,92,2,0,2,None
2025-01-03T18:41:30,user_21,27.37721709,92.6473747,0.530738196,R3,28.66525751,1,54,5,0,1,None
